yr,sex,FirstForename,number,rank,position
1989,B,Haseeb,1,551,  551=
1989,B,Hassan,1,551,  551=
1989,B,Haydn,1,551,  551=
1989,B,Hazem,1,551,  551=
1989,B,Hectgor,1,551,  551=
1989,B,Hellal,1,551,  551=
1989,B,Hendry,1,551,  551=
1989,B,Herminder,1,551,  551=
1989,B,Hew,1,551,  551=
1989,B,Hisham,1,551,  551=
1989,B,Hoi,1,551,  551=
1989,B,Homer,1,551,  551=
1989,B,Horace,1,551,  551=
1989,B,Hou,1,551,  551=
1989,B,Hugo,1,551,  551=
1989,B,Hung,1,551,  551=
1989,B,Husnian,1,551,  551=
1989,B,Huw,1,551,  551=
1989,B,Hyder,1,551,  551=
1989,B,Ibrarh,1,551,  551=
1989,B,Iedan,1,551,  551=
1989,B,Imaad,1,551,  551=
1989,B,Imram,1,551,  551=
1989,B,Indiana,1,551,  551=
1989,B,Innis,1,551,  551=
1989,B,Ioan,1,551,  551=
1989,B,Irfan,1,551,  551=
1989,B,Islam,1,551,  551=
1989,B,Ismael,1,551,  551=
1989,B,Ismail,1,551,  551=
1989,B,Ivar,1,551,  551=
1989,B,Iwan,1,551,  551=
1989,B,Izaak,1,551,  551=
1989,B,Izam,1,551,  551=
1989,B,Jabir,1,551,  551=
1989,B,Jabriel,1,551,  551=
1989,B,Jac,1,551,  551=
1989,B,Jackie,1,551,  551=
1989,B,Jadon,1,551,  551=
1989,B,Jaeson,1,551,  551=
1989,B,Jagdeep,1,551,  551=
1989,B,Jagjeevan,1,551,  551=
1989,B,Jagvinderpal,1,551,  551=
1989,B,Jahazabe,1,551,  551=
1989,B,Jak,1,551,  551=
1989,B,Jaleel,1,551,  551=
1989,B,James-Lee,1,551,  551=
1989,B,Jamie-Francis,1,551,  551=
1989,B,Jamielee,1,551,  551=
1989,B,Jamieson,1,551,  551=
1989,B,Jan-Peter,1,551,  551=
1989,B,Janek,1,551,  551=
1989,B,Janie,1,551,  551=
1989,B,Jaq,1,551,  551=
1989,B,Jarred,1,551,  551=
1989,B,Jarryd,1,551,  551=
1989,B,Jaswant,1,551,  551=
1989,B,Jawad,1,551,  551=
1989,B,Jayant,1,551,  551=
1989,B,Jaymin,1,551,  551=
1989,B,Jaysen,1,551,  551=
1989,B,Jean,1,551,  551=
1989,B,Jenaid,1,551,  551=
1989,B,Jennifer,1,551,  551=
1989,B,Jephrey,1,551,  551=
1989,B,Jereny,1,551,  551=
1989,B,Jerrece,1,551,  551=
1989,B,Jerry,1,551,  551=
1989,B,Jethro,1,551,  551=
1989,B,Jibran,1,551,  551=
1989,B,Joanan,1,551,  551=
1989,B,Jock,1,551,  551=
1989,B,Joey,1,551,  551=
1989,B,John-Robert,1,551,  551=
1989,B,Johnson,1,551,  551=
1989,B,Jon-Christopher,1,551,  551=
1989,B,Jonathyn,1,551,  551=
1989,B,Jools,1,551,  551=
1989,B,Jordan-Lee,1,551,  551=
1989,B,Jordane,1,551,  551=
1989,B,Jordyn,1,551,  551=
1989,B,Jory,1,551,  551=
1989,B,Josslyn,1,551,  551=
1989,B,Jubran,1,551,  551=
1989,B,Jules,1,551,  551=
1989,B,Julio,1,551,  551=
1989,B,Kadir,1,551,  551=
1989,B,Kagen,1,551,  551=
1989,B,Kahlab,1,551,  551=
1989,B,Kaj,1,551,  551=
1989,B,Kalum,1,551,  551=
1989,B,Kalvinder,1,551,  551=
1989,B,Karac,1,551,  551=
1989,B,Kashif,1,551,  551=
1989,B,Kavan,1,551,  551=
1989,B,Kays,1,551,  551=
1989,B,Keenan,1,551,  551=
1989,B,Keeran,1,551,  551=
1989,B,Kees,1,551,  551=
1989,B,Keiren,1,551,  551=
1989,B,Keirin,1,551,  551=
1989,B,Kelly,1,551,  551=
1989,B,Kemal,1,551,  551=
1989,B,Kendall,1,551,  551=
1989,B,Kenney,1,551,  551=
1989,B,Kent,1,551,  551=
1989,B,Kerim,1,551,  551=
1989,B,Keser,1,551,  551=
1989,B,Khadim,1,551,  551=
1989,B,Khalif,1,551,  551=
1989,B,Khorum,1,551,  551=
1989,B,Khuram,1,551,  551=
1989,B,Khurram,1,551,  551=
1989,B,Kian,1,551,  551=
1989,B,Kier,1,551,  551=
1989,B,Kierhan,1,551,  551=
1989,B,Kierrien,1,551,  551=
1989,B,Killian,1,551,  551=
1989,B,Kimball,1,551,  551=
1989,B,Kimberley,1,551,  551=
1989,B,Kiran,1,551,  551=
1989,B,Kishan,1,551,  551=
1989,B,Krishamu,1,551,  551=
1989,B,Krishna,1,551,  551=
1989,B,Krist,1,551,  551=
1989,B,Kristian,1,551,  551=
1989,B,Kristifor,1,551,  551=
1989,B,Kristophor,1,551,  551=
1989,B,Kuarmveer,1,551,  551=
1989,B,Kureys,1,551,  551=
1989,B,Kurt,1,551,  551=
1989,B,Kwaku,1,551,  551=
1989,B,Kwok,1,551,  551=
1989,B,Kyron,1,551,  551=
1989,B,Lakhveer,1,551,  551=
1989,B,Lamont,1,551,  551=
1989,B,Lathan,1,551,  551=
1989,B,Laura,1,551,  551=
1989,B,Lauren,1,551,  551=
1989,B,Lawerence,1,551,  551=
1989,B,Leam,1,551,  551=
1989,B,Leiam,1,551,  551=
1989,B,Leith,1,551,  551=
1989,B,Leonard,1,551,  551=
1989,B,Levis,1,551,  551=
1989,B,Lew,1,551,  551=
1989,B,Leyton,1,551,  551=
1989,B,Lorenzo,1,551,  551=
1989,B,Louie,1,551,  551=
1989,B,Louise,1,551,  551=
1989,B,Loy,1,551,  551=
1989,B,Luca,1,551,  551=
1989,B,Luciano,1,551,  551=
1989,B,Luigi,1,551,  551=
1989,B,Luka,1,551,  551=
1989,B,Lyal,1,551,  551=
1989,B,Lydon,1,551,  551=
1989,B,Mack,1,551,  551=
1989,B,Mahmud,1,551,  551=
1989,B,Majd,1,551,  551=
1989,B,Maksymilian,1,551,  551=
1989,B,Malcolum,1,551,  551=
1989,B,Malkeet,1,551,  551=
1989,B,Mamnoon,1,551,  551=
1989,B,Manus,1,551,  551=
1989,B,Marawan,1,551,  551=
1989,B,Marcel,1,551,  551=
1989,B,Marcelo,1,551,  551=
1989,B,Marcin,1,551,  551=
1989,B,Marik,1,551,  551=
1989,B,Marish,1,551,  551=
1989,B,Marlo,1,551,  551=
1989,B,Marvin,1,551,  551=
1989,B,Masato,1,551,  551=
1989,B,Masum,1,551,  551=
1989,B,Matchy,1,551,  551=
1989,B,Mathieu,1,551,  551=
1989,B,Matteo,1,551,  551=
1989,B,Mauro,1,551,  551=
1989,B,Maximillion,1,551,  551=
1989,B,May,1,551,  551=
1989,B,Mazhar,1,551,  551=
1989,B,Medhat,1,551,  551=
1989,B,Mehul,1,551,  551=
1989,B,Mekuria,1,551,  551=
1989,B,Mekwail,1,551,  551=
1989,B,Mel,1,551,  551=
1989,B,Merlin,1,551,  551=
1989,B,Mervyn,1,551,  551=
1989,B,Mian,1,551,  551=
1989,B,Mica,1,551,  551=
1989,B,Micheal,1,551,  551=
1989,B,Michele,1,551,  551=
1989,B,Mickeal,1,551,  551=
1989,B,Migdam,1,551,  551=
1989,B,Mikail,1,551,  551=
1989,B,Mikolas,1,551,  551=
1989,B,Min-Hyun,1,551,  551=
1989,B,Mirza,1,551,  551=
1989,B,Moaadh,1,551,  551=
1989,B,Moazzum,1,551,  551=
1989,B,Moeen,1,551,  551=
1989,B,Mohamad,1,551,  551=
1989,B,Mohaned,1,551,  551=
1989,B,Mohsin,1,551,  551=
1989,B,Morabet,1,551,  551=
1989,B,Moshan,1,551,  551=
1989,B,Mosiah,1,551,  551=
1989,B,Moujil,1,551,  551=
1989,B,Muaaz,1,551,  551=
1989,B,Muaz,1,551,  551=
1989,B,Muazim,1,551,  551=
1989,B,Muhammed,1,551,  551=
1989,B,Muhsin,1,551,  551=
1989,B,Mujahid,1,551,  551=
1989,B,Munkombwe,1,551,  551=
1989,B,Munro,1,551,  551=
1989,B,Muntaser,1,551,  551=
1989,B,Muzamal,1,551,  551=
1989,B,Muzamil,1,551,  551=
1989,B,Mykael,1,551,  551=
1989,B,Nabil,1,551,  551=
1989,B,Nafees,1,551,  551=
1989,B,Nairn,1,551,  551=
1989,B,Naithan,1,551,  551=
1989,B,Nana,1,551,  551=
1989,B,Nasif,1,551,  551=
1989,B,Navdeep,1,551,  551=
1989,B,Nazeem,1,551,  551=
1989,B,Nazrul,1,551,  551=
1989,B,Neilson,1,551,  551=
1989,B,Nelson,1,551,  551=
1989,B,Neyland,1,551,  551=
1989,B,Nicandro,1,551,  551=
1989,B,Nicci,1,551,  551=
1989,B,Nickie,1,551,  551=
1989,B,Nickolas,1,551,  551=
1989,B,Nicola,1,551,  551=
1989,B,Nijinsky,1,551,  551=
1989,B,Nikhil,1,551,  551=
1989,B,Nikky,1,551,  551=
1989,B,Nikolaos,1,551,  551=
1989,B,Nye,1,551,  551=
1989,B,Nykolhas,1,551,  551=
1989,B,Olamipo,1,551,  551=
1989,B,Oluwasegun,1,551,  551=
1989,B,Orobosa,1,551,  551=
1989,B,Ou,1,551,  551=
1989,B,Ozan,1,551,  551=
1989,B,Padraig,1,551,  551=
1989,B,Padraigh,1,551,  551=
1989,B,Padruig,1,551,  551=
1989,B,Parmjeet,1,551,  551=
1989,B,Percy,1,551,  551=
1989,B,Peter-Ross,1,551,  551=
1989,B,Phelim,1,551,  551=
1989,B,Philip-George,1,551,  551=
1989,B,Philippe,1,551,  551=
1989,B,Phulah,1,551,  551=
1989,B,Phylip,1,551,  551=
1989,B,Pierre,1,551,  551=
1989,B,Pieter,1,551,  551=
1989,B,Pietro,1,551,  551=
1989,B,Pol,1,551,  551=
1989,B,Prabh,1,551,  551=
1989,B,Preetcharan,1,551,  551=
1989,B,Qamar,1,551,  551=
1989,B,Qammar,1,551,  551=
1989,B,Quintin,1,551,  551=
1989,B,Ra'if,1,551,  551=
1989,B,Rachid,1,551,  551=
1989,B,Radley,1,551,  551=
1989,B,Rafael,1,551,  551=
1989,B,Raffaele,1,551,  551=
1989,B,Rahman,1,551,  551=
1989,B,Raiza,1,551,  551=
1989,B,Rajesh,1,551,  551=
1989,B,Rakesh,1,551,  551=
1989,B,Ramiz,1,551,  551=
1989,B,Ramon,1,551,  551=
1989,B,Ramone,1,551,  551=
1989,B,Ramzi,1,551,  551=
1989,B,Rana,1,551,  551=
1989,B,Rannal,1,551,  551=
1989,B,Rauridh,1,551,  551=
1989,B,Raushan,1,551,  551=
1989,B,Rayth,1,551,  551=
1989,B,Raza,1,551,  551=
1989,B,Reagan,1,551,  551=
1989,B,Redmond,1,551,  551=
1989,B,Rees,1,551,  551=
1989,B,Reheman,1,551,  551=
1989,B,Rehman,1,551,  551=
1989,B,Remo,1,551,  551=
1989,B,Reuben,1,551,  551=
1989,B,Rhain,1,551,  551=
1989,B,Rheece,1,551,  551=
1989,B,Rhuadhri,1,551,  551=
1989,B,Rhuairidh,1,551,  551=
1989,B,Rhuaraidh,1,551,  551=
1989,B,Rian,1,551,  551=
1989,B,Ricardo-Lee,1,551,  551=
1989,B,Richie,1,551,  551=
1989,B,Riece,1,551,  551=
1989,B,Righteous,1,551,  551=
1989,B,Riley,1,551,  551=
1989,B,Rishi,1,551,  551=
1989,B,Ritchie-James,1,551,  551=
1989,B,Rizvan,1,551,  551=
1989,B,Rizwan,1,551,  551=
1989,B,Roan,1,551,  551=
1989,B,Robby,1,551,  551=
1989,B,Robi,1,551,  551=
1989,B,Rodric,1,551,  551=
1989,B,Rogan,1,551,  551=
1989,B,Rohan,1,551,  551=
1989,B,Rohit,1,551,  551=
1989,B,Roilan,1,551,  551=
1989,B,Rondeep,1,551,  551=
1989,B,Ronson,1,551,  551=
1989,B,Rori,1,551,  551=
1989,B,Rorie,1,551,  551=
1989,B,Roscoe,1,551,  551=
1989,B,Roshan,1,551,  551=
1989,B,Ruaibhri,1,551,  551=
1989,B,Ruarie,1,551,  551=
1989,B,Rudi,1,551,  551=
1989,B,Rudie,1,551,  551=
1989,B,Rudygar,1,551,  551=
1989,B,Ruiraidh,1,551,  551=
1989,B,Rupert,1,551,  551=
1989,B,Ryley,1,551,  551=
1989,B,Ryne,1,551,  551=
1989,B,Sacha,1,551,  551=
1989,B,Sadam,1,551,  551=
1989,B,Sadiq,1,551,  551=
1989,B,Safian,1,551,  551=
1989,B,Sagar,1,551,  551=
1989,B,Sahaj,1,551,  551=
1989,B,Sahand,1,551,  551=
1989,B,Sahir,1,551,  551=
1989,B,Salem,1,551,  551=
1989,B,Sami,1,551,  551=
1989,B,Samiullah,1,551,  551=
1989,B,Samm,1,551,  551=
1989,B,Sammy,1,551,  551=
1989,B,Samson,1,551,  551=
1989,B,Samtino,1,551,  551=
1989,B,Sarfraz,1,551,  551=
1989,B,Sarmad,1,551,  551=
1989,B,Satnam,1,551,  551=
1989,B,Satvinder,1,551,  551=
1989,B,Satya,1,551,  551=
1989,B,Sean-Adam,1,551,  551=
1989,B,Severino,1,551,  551=
1989,B,Shaan,1,551,  551=
1989,B,Shabih-Ulhagan,1,551,  551=
1989,B,Shadab,1,551,  551=
1989,B,Shah,1,551,  551=
1989,B,Shahensha,1,551,  551=
1989,B,Shaikh,1,551,  551=
1989,B,Shami,1,551,  551=
1989,B,Shamus,1,551,  551=
1989,B,Shannon,1,551,  551=
1989,B,Sharafat,1,551,  551=
1989,B,Sharan,1,551,  551=
1989,B,Sharaz,1,551,  551=
1989,B,Shaylen,1,551,  551=
1989,B,Shayne,1,551,  551=
1989,B,Shea,1,551,  551=
1989,B,Sheikh,1,551,  551=
1989,B,Sherwyn,1,551,  551=
1989,B,Sheryl,1,551,  551=
1989,B,Sheun,1,551,  551=
1989,B,Shoaib,1,551,  551=
1989,B,Shola,1,551,  551=
1989,B,Shravan,1,551,  551=
1989,B,Shuaib,1,551,  551=
1989,B,Shuhag,1,551,  551=
1989,B,Sikander,1,551,  551=
1989,B,Sinclair,1,551,  551=
1989,B,Siobhan,1,551,  551=
1989,B,Sion,1,551,  551=
1989,B,Siu,1,551,  551=
1989,B,Soahil,1,551,  551=
1989,B,Sobhan,1,551,  551=
1989,B,Sohaib,1,551,  551=
1989,B,Sohail,1,551,  551=
1989,B,Sol,1,551,  551=
1989,B,Solomon,1,551,  551=
1989,B,Sonny,1,551,  551=
1989,B,Sorren,1,551,  551=
1989,B,Souheil,1,551,  551=
1989,B,Stacey,1,551,  551=
1989,B,Steell,1,551,  551=
1989,B,Stefen,1,551,  551=
1989,B,Steffan,1,551,  551=
1989,B,Stevie-Lee,1,551,  551=
1989,B,Subhan,1,551,  551=
1989,B,Sucraj,1,551,  551=
1989,B,Sufyaan,1,551,  551=
1989,B,Suhayl,1,551,  551=
1989,B,Sujeel,1,551,  551=
1989,B,Sukhpreet,1,551,  551=
1989,B,Sultan,1,551,  551=
1989,B,Sunil,1,551,  551=
1989,B,Sunjit,1,551,  551=
1989,B,Swein,1,551,  551=
1989,B,Sweyn,1,551,  551=
1989,B,Syed,1,551,  551=
1989,B,Symon,1,551,  551=
1989,B,Tahir,1,551,  551=
1989,B,Tai,1,551,  551=
1989,B,Taimoor,1,551,  551=
1989,B,Talal,1,551,  551=
1989,B,Tanweer,1,551,  551=
1989,B,Taranpreet,1,551,  551=
1989,B,Tarquin,1,551,  551=
1989,B,Tarun,1,551,  551=
1989,B,Taylor-John,1,551,  551=
1989,B,Teague,1,551,  551=
1989,B,Teirnan,1,551,  551=
1989,B,Thomson,1,551,  551=
1989,B,Thorfin,1,551,  551=
1989,B,Thorfinn,1,551,  551=
1989,B,Tilman,1,551,  551=
1989,B,Tobien,1,551,  551=
1989,B,Tomi,1,551,  551=
1989,B,Tommi,1,551,  551=
1989,B,Tomoya,1,551,  551=
1989,B,Toni,1,551,  551=
1989,B,Tooru,1,551,  551=
1989,B,Torquil,1,551,  551=
1989,B,Tote,1,551,  551=
1989,B,Tristan,1,551,  551=
1989,B,Tristian,1,551,  551=
1989,B,Tsega,1,551,  551=
1989,B,Tsering,1,551,  551=
1989,B,Tugay,1,551,  551=
1989,B,Tuseef,1,551,  551=
1989,B,Tushar,1,551,  551=
1989,B,Tyler,1,551,  551=
1989,B,Umezeyi,1,551,  551=
1989,B,Ummar,1,551,  551=
1989,B,Uwais,1,551,  551=
1989,B,Valerie,1,551,  551=
1989,B,Varinder,1,551,  551=
1989,B,Varun,1,551,  551=
1989,B,Veejay,1,551,  551=
1989,B,Vikaas,1,551,  551=
1989,B,Vikas,1,551,  551=
1989,B,Vishnu,1,551,  551=
1989,B,Viswanadha,1,551,  551=
1989,B,Vito,1,551,  551=
1989,B,Vjay,1,551,  551=
1989,B,Wade,1,551,  551=
1989,B,Waheed,1,551,  551=
1989,B,Wakas,1,551,  551=
1989,B,Waqaas,1,551,  551=
1989,B,Waqas,1,551,  551=
1989,B,Warwick,1,551,  551=
1989,B,Wasak,1,551,  551=
1989,B,Waseem,1,551,  551=
1989,B,Wesley,1,551,  551=
1989,B,Yacin,1,551,  551=
1989,B,Yacine,1,551,  551=
1989,B,Yamika,1,551,  551=
1989,B,Yanis,1,551,  551=
1989,B,Yann,1,551,  551=
1989,B,Yasir,1,551,  551=
1989,B,Yassar,1,551,  551=
1989,B,Yee,1,551,  551=
1989,B,Yin,1,551,  551=
1989,B,Yishan,1,551,  551=
1989,B,Yitzchak,1,551,  551=
1989,B,Yousaf,1,551,  551=
1989,B,Yousef,1,551,  551=
1989,B,Yuk,1,551,  551=
1989,B,Yul,1,551,  551=
1989,B,Yusif,1,551,  551=
1989,B,Yusuf,1,551,  551=
1989,B,Zaber,1,551,  551=
1989,B,Zach,1,551,  551=
1989,B,Zahid,1,551,  551=
1989,B,Zahir,1,551,  551=
1989,B,Zaid,1,551,  551=
1989,B,Zain,1,551,  551=
1989,B,Zaki,1,551,  551=
1989,B,Zane,1,551,  551=
1989,B,Zein,1,551,  551=
1989,B,Zeinul,1,551,  551=
1989,B,Zennon,1,551,  551=
1989,B,Zeph,1,551,  551=
1989,B,Zeshan,1,551,  551=
1989,B,Zohaib,1,551,  551=
1989,B,Zoulkernain,1,551,  551=
1989,B,Zubair,1,551,  551=
1989,B,Zubin,1,551,  551=
1989,G,Laura,964,1,1
1989,G,Emma,890,2,2
1989,G,Sarah,676,3,3
1989,G,Claire,673,4,    4=
1989,G,Kirsty,673,4,    4=
1989,G,Nicola,627,6,6
1989,G,Jennifer,609,7,7
1989,G,Stephanie,602,8,8
1989,G,Lauren,566,9,9
1989,G,Lisa,498,10,10
1989,G,Louise,465,11,11
1989,G,Natalie,447,12,12
1989,G,Ashley,399,13,13
1989,G,Danielle,395,14,14
1989,G,Stacey,348,15,15
1989,G,Rachel,344,16,16
1989,G,Samantha,343,17,17
1989,G,Amy,322,18,   18=
1989,G,Fiona,322,18,   18=
1989,G,Rebecca,301,20,20
1989,G,Amanda,281,21,21
1989,G,Michelle,270,22,22
1989,G,Gillian,258,23,23
1989,G,Kimberley,257,24,24
1989,G,Gemma,250,25,25
1989,G,Victoria,241,26,26
1989,G,Kelly,234,27,27
1989,G,Cheryl,228,28,   28=
1989,G,Heather,228,28,   28=
1989,G,Megan,218,30,30
1989,G,Ashleigh,215,31,31
1989,G,Nicole,206,32,32
1989,G,Karen,199,33,33
1989,G,Jade,197,34,34
1989,G,Kayleigh,196,35,35
1989,G,Siobhan,191,36,36
1989,G,Joanne,186,37,37
1989,G,Hannah,185,38,38
1989,G,Leanne,181,39,39
1989,G,Kerry,176,40,40
1989,G,Natasha,171,41,41
1989,G,Rachael,161,42,42
1989,G,Catherine,160,43,43
1989,G,Katie,157,44,   44=
1989,G,Lynsey,157,44,   44=
1989,G,Julie,145,46,46
1989,G,Elizabeth,144,47,47
1989,G,Deborah,142,48,48
1989,G,Jenna,141,49,49
1989,G,Alison,139,50,50
1989,G,Eilidh,136,51,51
1989,G,Clare,133,52,52
1989,G,Susan,128,53,53
1989,G,Jacqueline,124,54,54
1989,G,Caroline,122,55,55
1989,G,Pamela,120,56,56
1989,G,Suzanne,118,57,57
1989,G,Hayley,117,58,   58=
1989,G,Kathryn,117,58,   58=
1989,G,Paula,111,60,60
1989,G,Kirsten,109,61,61
1989,G,Katherine,108,62,62
1989,G,Christina,107,63,63
1989,G,Charlene,105,64,   64=
1989,G,Christine,105,64,   64=
1989,G,Dawn,104,66,66
1989,G,Lucy,102,67,67
1989,G,Donna,101,68,   68=
1989,G,Melissa,101,68,   68=
1989,G,Mhairi,101,68,   68=
1989,G,Lindsay,96,71,   71=
1989,G,Robyn,96,71,   71=
1989,G,Carly,95,73,   73=
1989,G,Catriona,95,73,   73=
1989,G,Chloe,90,75,   75=
1989,G,Debbie,90,75,   75=
1989,G,Anna,88,77,   77=
1989,G,Jodie,88,77,   77=
1989,G,Michaela,88,77,   77=
1989,G,Charlotte,87,80,   80=
1989,G,Ruth,87,80,   80=
1989,G,Sophie,86,82,82
1989,G,Emily,84,83,   83=
1989,G,Holly,84,83,   83=
1989,G,Lesley,84,83,   83=
1989,G,Zoe,84,83,   83=
1989,G,Angela,81,87,   87=
1989,G,Joanna,81,87,   87=
1989,G,Erin,80,89,   89=
1989,G,Jane,80,89,   89=
1989,G,Lorna,80,89,   89=
1989,G,Shona,80,89,   89=
1989,G,Elaine,77,93,93
1989,G,Alana,76,94,94
1989,G,Sara,74,95,95
1989,G,Helen,73,96,96
1989,G,Kim,72,97,97
1989,G,Hazel,70,98,   98=
1989,G,Jessica,70,98,   98=
1989,G,Lynn,70,98,   98=
1989,G,Linzi,69,101,  101=
1989,G,Nikki,69,101,  101=
1989,G,Leigh,67,103,  103=
1989,G,Sharon,67,103,  103=
1989,G,Lorraine,66,105,105
1989,G,Aimee,64,106,  106=
1989,G,Cara,64,106,  106=
1989,G,Jillian,63,108,  108=
1989,G,Kathleen,63,108,  108=
1989,G,Yvonne,63,108,  108=
1989,G,Adele,62,111,  111=
1989,G,Melanie,62,111,  111=
1989,G,Lyndsay,61,113,113
1989,G,Lynne,60,114,114
1989,G,Jemma,59,115,115
1989,G,Lyndsey,58,116,  116=
1989,G,Margaret,58,116,  116=
1989,G,Maxine,58,116,  116=
1989,G,Lindsey,57,119,  119=
1989,G,Toni,57,119,  119=
1989,G,Diane,55,121,  121=
1989,G,Kerri,55,121,  121=
1989,G,Kimberly,54,123,  123=
1989,G,Tracy,54,123,  123=
1989,G,Katrina,53,125,125
1989,G,Alexandra,52,126,  126=
1989,G,Carrie,52,126,  126=
1989,G,Andrea,51,128,128
1989,G,Caitlin,49,129,  129=
1989,G,Tracey,49,129,  129=
1989,G,Linda,48,131,131
1989,G,Gail,47,132,132
1989,G,Nadia,46,133,133
1989,G,Jill,45,134,  134=
1989,G,Kate,45,134,  134=
1989,G,Katy,45,134,  134=
1989,G,Vicky,45,134,  134=
1989,G,Carla,44,138,  138=
1989,G,Nadine,44,138,  138=
1989,G,Vicki,44,138,  138=
1989,G,Mairi,43,141,  141=
1989,G,Mary,43,141,  141=
1989,G,Anne,41,143,  143=
1989,G,Denise,41,143,  143=
1989,G,Terri,41,143,  143=
1989,G,Maria,40,146,  146=
1989,G,Marie,40,146,  146=
1989,G,Arlene,39,148,  148=
1989,G,Jamie,39,148,  148=
1989,G,Naomi,39,148,  148=
1989,G,Sinead,39,148,  148=
1989,G,Vikki,39,148,  148=
1989,G,Abigail,37,153,153
1989,G,Ailsa,36,154,  154=
1989,G,Carol,36,154,  154=
1989,G,Frances,36,154,  154=
1989,G,Roisin,36,154,  154=
1989,G,Kirstin,35,158,  158=
1989,G,Leah,35,158,  158=
1989,G,Stacy,35,158,  158=
1989,G,Eleanor,33,161,161
1989,G,Alice,32,162,  162=
1989,G,Dionne,32,162,  162=
1989,G,Roxanne,32,162,  162=
1989,G,Ann,31,165,  165=
1989,G,Gayle,31,165,  165=
1989,G,Hollie,31,165,  165=
1989,G,Mandy,31,165,  165=
1989,G,Pauline,31,165,  165=
1989,G,Jayne,30,170,  170=
1989,G,Kylie,30,170,  170=
1989,G,Colette,29,172,  172=
1989,G,Iona,29,172,  172=
1989,G,Nichola,29,172,  172=
1989,G,Rhona,29,172,  172=
1989,G,Carolyn,28,176,  176=
1989,G,Colleen,28,176,  176=
1989,G,Julia,28,176,  176=
1989,G,Kara,28,176,  176=
1989,G,Chelsea,27,180,  180=
1989,G,Justine,27,180,  180=
1989,G,Kirstie,27,180,  180=
1989,G,Lori,26,183,  183=
1989,G,Shelley,26,183,  183=
1989,G,Tammy,26,183,  183=
1989,G,Kerrie,25,186,  186=
1989,G,Shannon,25,186,  186=
1989,G,Wendy,25,186,  186=
1989,G,Faye,23,189,  189=
1989,G,Grace,23,189,  189=
1989,G,Jenny,23,189,  189=
1989,G,Sarah-Jane,23,189,  189=
1989,G,Annie,22,193,  193=
1989,G,Chantelle,22,193,  193=
1989,G,Marianne,22,193,  193=
1989,G,Lee,21,196,  196=
1989,G,Rosemary,21,196,  196=
1989,G,Simone,21,196,  196=
1989,G,Yasmin,21,196,  196=
1989,G,Jaclyn,20,200,  200=
1989,G,Janine,20,200,  200=
1989,G,Kelsey,20,200,  200=
1989,G,Lana,20,200,  200=
1989,G,Rebekah,20,200,  200=
1989,G,Sheree,20,200,  200=
1989,G,Stefanie,20,200,  200=
1989,G,Theresa,20,200,  200=
1989,G,Cassandra,19,208,  208=
1989,G,Francesca,19,208,  208=
1989,G,Judith,19,208,  208=
1989,G,Lianne,19,208,  208=
1989,G,Lynsay,19,208,  208=
1989,G,Meghan,19,208,  208=
1989,G,Sian,19,208,  208=
1989,G,Tanya,19,208,  208=
1989,G,Zara,19,208,  208=
1989,G,Alyson,18,217,  217=
1989,G,Amber,18,217,  217=
1989,G,Georgina,18,217,  217=
1989,G,Isla,18,217,  217=
1989,G,Lara,18,217,  217=
1989,G,Laurie,18,217,  217=
1989,G,Teri,18,217,  217=
1989,G,Valerie,18,217,  217=
1989,G,Aileen,17,225,  225=
1989,G,Beverley,17,225,  225=
1989,G,Debra,17,225,  225=
1989,G,Katharine,17,225,  225=
1989,G,Leeann,17,225,  225=
1989,G,Leeanne,17,225,  225=
1989,G,Rhiannon,17,225,  225=
1989,G,Rose,17,225,  225=
1989,G,Sally,17,225,  225=
1989,G,Sarah-Louise,17,225,  225=
1989,G,Ainsley,16,235,  235=
1989,G,Allana,16,235,  235=
1989,G,Ellen,16,235,  235=
1989,G,Harriet,16,235,  235=
1989,G,Linsey,16,235,  235=
1989,G,Sandra,16,235,  235=
1989,G,April,15,241,  241=
1989,G,Karyn,15,241,  241=
1989,G,Leona,15,241,  241=
1989,G,Lois,15,241,  241=
1989,G,Morgan,15,241,  241=
1989,G,Patricia,15,241,  241=
1989,G,Susanne,15,241,  241=
1989,G,Vanessa,15,241,  241=
1989,G,Aisha,14,249,  249=
1989,G,Alanna,14,249,  249=
1989,G,Bethany,14,249,  249=
1989,G,Collette,14,249,  249=
1989,G,Corinne,14,249,  249=
1989,G,Geraldine,14,249,  249=
1989,G,Jasmine,14,249,  249=
1989,G,Jordan,14,249,  249=
1989,G,Kellie,14,249,  249=
1989,G,Kirsteen,14,249,  249=
1989,G,Louisa,14,249,  249=
1989,G,Morven,14,249,  249=
1989,G,Nina,14,249,  249=
1989,G,Seonaid,14,249,  249=
1989,G,Sheryl,14,249,  249=
1989,G,Abbie,13,264,  264=
1989,G,Beth,13,264,  264=
1989,G,Clair,13,264,  264=
1989,G,Courtney,13,264,  264=
1989,G,Esther,13,264,  264=
1989,G,Jodi,13,264,  264=
1989,G,Keri,13,264,  264=
1989,G,Maureen,13,264,  264=
1989,G,Philippa,13,264,  264=
1989,G,Tara,13,264,  264=
1989,G,Alicia,12,274,  274=
1989,G,Amie,12,274,  274=
1989,G,Avril,12,274,  274=
1989,G,Bernadette,12,274,  274=
1989,G,Dana,12,274,  274=
1989,G,Emma-Louise,12,274,  274=
1989,G,Evelyn,12,274,  274=
